,user_id,item_id,rating,timestamp
67277,401,286,2,891031464
67279,325,383,1,891480034
67280,896,1018,3,887160116
67282,910,845,4,880821405
67283,890,449,1,882915661
67285,871,547,3,888193136
67286,733,117,2,879535779
67290,643,169,4,891447222
67293,710,510,4,882064283
67294,877,79,4,882678387
67297,942,423,5,891283095
67299,41,96,4,890687019
67300,877,748,4,882676423
67302,863,1679,3,889289491
67303,739,176,1,886958938
67304,887,91,5,881380884
67308,459,696,4,879563736
67310,499,527,5,885599307
67311,915,300,3,891031477
67312,536,720,4,882361207
67313,870,395,3,879901999
67315,850,121,5,883195055
67324,773,231,2,888540186
67325,896,20,1,887235027
67327,621,432,4,874965093
67328,587,680,1,892871503
67332,553,497,4,879948460
67334,818,751,5,891870473
67335,583,708,5,879384338
67336,428,315,5,885943980
67337,734,193,4,891025340
67338,908,657,4,879722822
67341,910,237,4,880822060
67342,397,65,2,875063876
67344,399,379,3,882512003
67347,802,53,4,875985840
67348,798,623,3,876175980
67349,894,1131,4,879897198
67350,894,511,4,879897198
67351,877,566,4,882678547
67353,798,740,2,875296148
67354,620,313,5,889986477
67356,703,508,3,875243028
67358,871,22,5,888193177
67359,315,164,4,879821349
67360,760,739,4,875668888
67362,940,66,4,885922016
67373,890,258,3,882404055
67374,885,173,4,885713357
67375,678,275,2,879544450
67378,568,234,3,877907092
67380,894,1560,4,882404641
67381,605,70,3,879424680
67383,796,735,2,893188514
67384,894,257,3,880416315
67385,616,288,4,891224676
67386,798,603,3,875743267
67387,673,327,4,888787396
67390,917,471,4,882911099
67391,839,111,4,875752237
67392,923,237,4,880387908
67393,765,137,5,880346255
67395,354,221,4,891216788
67396,934,1425,1,891197851
67397,926,286,4,888636202
67398,932,1266,4,891248937
67399,637,9,1,882902924
67402,899,282,5,884120007
67403,227,741,3,879035464
67404,778,568,3,890726190
67406,768,310,4,883835026
67408,690,435,5,881177616
67409,366,773,3,888858078
67413,924,195,5,886065785
67416,943,58,4,888639118
67420,884,165,3,876859070
67422,794,269,5,891034213
67424,825,243,4,884642187
67425,709,228,3,879848397
67426,424,286,4,880858792
67428,478,11,4,889395638
67429,285,64,3,890595777
67431,414,886,4,884999286
67432,686,173,5,879546847
67434,932,679,2,891251538
67436,872,288,5,888478743
67437,924,273,3,889286721
67440,870,494,3,879865875
67441,745,204,3,880123335
67444,682,943,3,888520864
67445,782,1534,2,891500194
67447,405,1577,1,885549506
67448,296,114,5,884198772
67449,499,588,4,885599334
67450,870,528,4,875050801
67455,480,443,4,891208746
67456,591,306,5,891030956
67457,676,295,1,892686220
67459,776,195,3,891628836
67462,860,347,4,886424396
67463,835,499,5,891033675
67466,540,597,4,882157248
67468,927,228,5,879184644
67470,899,250,2,884120105
67472,332,41,5,887938997
67476,368,5,3,889783454
67479,116,246,5,876452405
67480,630,216,5,885667968
67481,837,275,4,875721989
67488,250,9,2,878089547
67489,669,151,5,892549370
67490,354,222,3,891216854
67491,896,1221,2,887159261
67492,650,622,3,891387468
67494,104,246,3,888465319
67496,921,932,3,879381128
67497,761,988,1,876189715
67500,867,250,4,880078091
67502,682,683,2,888518503
67503,768,815,3,880135963
67504,31,1022,5,881547814
67505,744,340,3,881171820
67506,830,56,2,891464054
67510,256,381,5,882165135
67511,788,621,3,880871026
67512,536,436,3,882359883
67514,185,845,4,883524507
67517,59,524,3,888206689
67518,853,300,5,879364744
67519,782,873,4,891498512
67520,940,873,3,889480440
67521,370,137,4,879434707
67522,613,272,5,891227111
67525,383,660,4,891192748
67529,27,930,2,891543222
67532,508,47,3,883777257
67533,634,473,2,875729558
67535,764,121,5,876244991
67538,909,116,5,891920010
67540,826,230,4,885690600
67543,398,231,2,875743840
67546,935,471,4,884472352
67553,825,1163,3,880756076
67559,837,280,2,875722350
67560,495,1079,5,888636511
67562,796,692,5,892761544
67564,773,958,4,888538908
67565,445,300,1,890987410
67566,360,223,5,880355803
67567,922,202,5,891448115
67569,723,189,3,880498938
67570,658,42,4,875147873
67571,943,111,4,875502192
67577,708,473,1,877325656
67578,932,1305,2,891252260
67579,812,286,2,877625109
67583,207,195,3,875509307
67584,610,172,4,888702962
67586,939,931,2,880262196
67587,890,662,3,882575303
67588,6,531,4,883600747
67591,895,181,5,879437950
67593,697,595,4,882622066
67596,401,428,4,891033092
67601,683,880,3,893283641
67603,684,158,3,878760372
67605,870,179,4,875680165
67606,778,367,5,890802895
67608,867,117,3,880079117
67609,829,222,4,882816987
67612,741,118,1,891455855
67615,460,1067,4,882912316
67616,654,143,5,887864275
67620,885,501,3,885714820
67621,731,613,2,886186568
67622,782,688,2,891498918
67625,788,120,2,880871520
67629,788,281,4,880871205
67630,462,326,4,886365297
67635,218,23,4,881288298
67636,604,7,4,883668097
67637,850,584,4,883195276
67641,896,358,1,887235749
67643,701,289,4,891446857
67645,540,340,4,882156710
67646,286,42,4,877533698
67651,848,118,2,887047243
67653,911,485,3,892839454
67660,446,245,4,879787226
67661,788,231,3,880871267
67666,573,157,4,885844161
67667,848,1021,5,887043777
67668,683,270,3,893283049
67669,896,175,2,887159603
67670,896,603,4,887158384
67672,605,238,1,879424783
67673,943,11,4,888639000
67675,872,363,4,888479582
67676,682,179,4,888517627
67677,38,637,2,892434452
67678,899,186,4,884121767
67680,796,755,4,893219033
67682,650,478,4,891371186
67683,866,242,3,891221165
67686,921,313,5,884673044
67687,699,370,3,879148129
67690,796,1217,3,893194607
67691,908,133,5,879722603
67693,577,313,4,890089462
67695,853,259,3,879365034
67696,399,96,3,882342019
67698,536,778,4,882359988
67699,917,50,3,882910915
67700,161,70,3,891171064
67704,894,713,4,880416177
67706,680,269,4,876815942
67707,234,527,3,892334189
67708,731,136,4,886182826
67709,755,289,1,882569912
67710,690,1185,1,881177778
67712,734,191,4,891025523
67713,162,179,3,877636794
67714,820,288,5,887954934
67716,510,292,4,887667524
67717,776,564,3,892920446
67719,667,98,4,891035104
67721,928,496,5,880936863
67724,887,72,4,881381471
67725,741,204,4,891018266
67726,668,289,2,881523929
67728,841,307,5,889067152
67730,643,132,5,891448265
67732,784,313,5,891386988
67733,773,198,4,888538950
67734,938,313,5,891349471
67735,731,521,1,886184682
67736,446,307,3,879786892
67739,756,274,3,874829637
67741,275,380,3,876198328
67742,782,876,2,891498267
67743,932,614,4,891280138
67744,749,414,4,878848189
67745,413,327,3,879968933
67746,171,270,4,891034835
67747,564,1025,2,888718443
67748,536,79,4,882359813
67749,491,513,5,891189306
67750,357,121,5,878951576
67753,194,204,4,879522324
67754,307,161,3,879205470
67756,754,118,2,879451775
67758,748,495,3,879454687
67760,894,690,4,879896200
67761,489,885,4,891448861
67762,127,230,5,884364866
67763,445,257,2,891199945
67764,929,31,2,880817708
67766,836,611,5,885754096
67767,505,132,5,889333598
67769,650,218,3,891370065
67770,654,196,5,887864757
67771,802,263,1,875985032
67772,918,640,3,891988163
67773,851,301,3,890343401
67776,870,38,3,879714608
67778,234,106,4,892336322
67780,834,255,3,890862940
67781,621,7,4,880738353
67782,922,249,3,891455250
67788,368,559,3,889783562
67797,518,129,5,876823804
67800,554,245,3,876231229
67801,759,937,4,881476756
67803,788,223,4,880868181
67805,643,674,3,891449901
67810,577,102,4,880475043
67813,870,1112,2,879714902
67814,929,517,5,879640329
67819,378,96,4,880055740
67820,910,245,2,881420474
67822,835,543,5,891033232
67825,749,1615,4,878847076
67826,893,1,5,874827725
67827,814,665,4,885411204
67828,536,8,5,882359047
67829,244,58,3,880605438
67830,269,604,3,891448895
67833,77,519,5,884752874
67834,223,1284,1,891550295
67835,871,213,3,888193386
67838,630,323,4,885666237
67840,896,515,3,887158029
67842,845,268,3,885409374
67843,720,286,5,891262635
67845,663,1017,2,889492679
67846,869,284,1,884491966
67849,894,344,4,887825614
67850,120,127,4,889489772
67853,932,497,5,891249933
67854,550,1,3,883425913
67855,934,177,3,891192623
67856,792,1,4,877910822
67857,562,135,5,879196075
67858,639,213,5,891239528
67860,464,299,4,878354791
67861,306,19,5,876503995
67862,749,223,4,881602704
67866,600,232,3,888451839
67867,719,58,3,879360933
67868,867,289,5,880077950
67869,448,302,5,891887337
67871,150,150,3,878746824
67872,923,472,4,880388547
67873,814,56,3,885410957
67874,408,327,5,889679982
67875,932,1184,3,891250169
67877,451,335,4,879012721
67878,260,334,5,890618729
67882,312,530,5,891698921
67883,395,286,4,883762088
67884,782,1302,3,891500028
67886,894,355,3,889469028
67888,931,237,3,891036552
67890,893,405,5,874828864
67896,918,428,5,891988001
67897,580,147,3,884125658
67899,910,288,3,884229224
67900,851,291,4,875730244
67905,774,118,1,888558594
67910,890,427,5,882405586
67912,896,152,3,887160116
67913,869,50,4,884490892
67914,807,8,4,892528374
67915,97,69,5,884239616
67916,851,685,4,875731022
67917,942,261,4,891282673
67918,615,427,5,879448475
67919,694,1269,5,875726793
67920,826,449,4,885690819
67923,187,707,5,879465882
67924,283,1009,3,879297867
67925,887,832,2,881379059
67927,835,735,5,891033349
67928,757,222,4,888444400
67930,709,441,4,879848239
67931,848,633,3,887043040
67933,885,233,3,885715889
67937,483,283,5,878952582
67942,899,25,3,884120249
67947,667,238,3,891035140
67951,808,313,5,883949986
67953,825,546,5,880756603
67954,347,926,1,881654846
67955,921,282,2,879379714
67956,824,322,4,877021044
67957,938,240,2,891356847
67958,913,265,4,880757553
67959,708,150,4,892719246
67960,922,216,3,891448115
67961,930,121,4,879535392
67962,377,689,3,891297256
67964,914,387,3,887124121
67968,511,300,4,890004658
67969,921,720,4,879381128
67971,495,511,4,888634536
67973,918,204,1,891987317
67975,943,570,1,888640125
67981,465,48,3,883530313
67985,347,418,4,881654134
67988,782,252,3,891499469
67991,932,967,4,891251331
67992,11,401,3,891905324
67995,319,358,3,889816233
67997,915,1038,2,891030070
67998,940,289,3,884801144
68000,508,710,4,883777071
68002,760,928,1,875666242
68003,782,1666,2,891500194
68005,913,237,4,881725960
68007,788,620,3,880871088
68008,316,162,3,880854472
68009,508,524,5,883767608
68012,286,232,4,877534701
68013,653,307,4,889151627
68014,733,220,2,879544411
68015,896,872,3,887157322
68017,768,471,3,880135875
68019,457,371,4,882398275
68020,446,879,3,879786691
68022,896,174,5,887161710
68024,943,232,4,888639867
68025,621,1093,4,880738568
68026,619,181,4,885953778
68029,505,123,3,889333894
68030,887,1473,1,881379522
68031,913,98,4,881725761
68035,754,328,3,879450984
68036,708,713,4,877325316
68037,577,568,3,880475021
68038,582,547,4,882961608
68039,788,164,3,880870115
68040,702,230,4,885767774
68041,786,423,5,882843150
68043,700,28,3,884493712
68044,851,121,4,874728565
68046,904,628,3,879735362
68048,399,419,3,882343327
68049,713,344,5,888882276
68050,816,355,2,891711472
68051,922,56,1,891447628
68052,619,685,3,885953850
68053,801,300,5,890332748
68054,896,182,4,887157924
68058,807,684,5,892529851
68061,863,682,3,889289491
68062,890,135,5,882405546
68064,672,109,4,879788774
68069,788,657,4,880868277
68070,803,242,5,880054592
68072,863,872,2,889289240
68073,709,192,4,879846705
68075,875,71,2,876465336
68076,682,108,3,888521564
68077,899,265,4,884122087
68078,788,1518,3,880871394
68080,757,271,3,888443307
68083,896,217,2,887161198
68086,722,471,4,891281020
68089,834,288,5,890860566
68090,791,181,5,879448338
68092,619,195,5,885954019
68093,896,880,4,887235664
68094,683,472,3,893286550
68095,798,423,3,875639864
68098,177,748,3,880130534
68101,786,125,4,882841745
68102,646,349,2,888529127
68104,84,4,3,883453713
68105,787,1434,1,888979657
68107,536,228,5,882359863
68108,942,427,5,891283017
68109,270,219,5,876956389
68113,920,347,4,884220131
68114,102,947,3,888801360
68115,479,480,5,889125737
68116,870,447,4,879713953
68117,699,1187,4,879148051
68118,781,191,4,879633995
68122,230,174,5,880484661
68123,286,41,2,877535323
68124,682,542,2,888523227
68125,392,589,4,891038946
68131,59,219,5,888206485
68132,741,427,5,891018221
68135,851,1028,3,875730686
68136,485,301,2,891041551
68138,764,294,3,876233213
68139,357,1048,2,878951217
68141,756,53,3,874830432
68143,663,151,3,889492841
68145,759,328,5,881476590
68147,748,180,4,879454958
68148,850,742,5,883195214
68149,436,435,4,887769256
68150,932,229,4,891251063
68151,405,4,4,885547314
68154,798,486,4,875639889
68155,766,367,2,891309878
68156,47,303,4,879439112
68157,621,65,3,885596944
68159,347,282,5,881652590
68162,931,678,3,891036247
68163,774,168,1,888555964
68164,922,395,4,891452879
68166,654,381,3,887864886
68167,739,603,4,886959069
68168,930,148,1,879534886
68169,894,264,3,879896309
68174,482,245,4,887643461
68176,737,187,5,884315175
68177,620,174,5,889988121
68178,178,194,4,882826306
68179,894,1315,3,879896985
68182,899,435,3,884122450
68183,623,286,2,891032107
68185,776,438,2,892920506
68187,935,846,4,884472999
68189,654,1165,1,887864146
68190,913,234,4,880825443
68191,647,15,4,876532975
68192,942,487,4,891282985
68193,896,97,4,887158265
68195,851,892,2,886534635
68196,836,134,3,885754096
68201,240,242,5,885775683
68203,312,661,5,891698726
68204,887,871,5,881378325
68205,378,183,4,880331829
68207,877,83,3,882677085
68209,807,173,3,892528285
68210,625,484,4,891262783
68211,368,7,4,889783365
68212,839,1085,5,875752877
68213,894,346,4,884036796
68216,863,1237,4,889289618
68219,822,272,3,891033683
68221,694,1020,4,875728345
68222,718,405,5,883349384
68223,789,1008,4,880332365
68224,275,473,3,880313679
68227,26,271,3,891348070
68228,102,384,2,892993827
68229,863,690,4,889289067
68232,419,191,4,879435590
68233,26,291,3,891379753
68234,669,222,3,892549434
68236,577,1044,4,880475504
68237,556,323,2,882136058
68238,637,244,1,882903645
68239,799,690,3,879253668
68240,733,1114,3,879535603
68242,788,193,4,880868235
68246,355,1233,4,879486421
68250,852,405,3,891037262
68251,793,456,3,875104752
68252,647,1014,3,876531583
68254,682,551,2,888522977
68255,859,955,5,885776352
68256,464,257,4,878355088
68260,911,423,4,892840837
68262,748,425,4,879454773
68265,538,137,3,877108372
68272,647,237,3,876776320
68273,4,359,5,892002352
68275,760,841,3,875666421
68278,597,326,1,875339083
68280,870,1042,2,879902127
68282,279,193,2,875307407
68283,568,79,4,877907782
68284,562,385,2,879196483
68286,822,410,1,891039486
68288,782,1016,3,891499321
68289,929,419,4,880817844
68290,764,280,4,876244181
68293,887,410,4,881378040
68295,119,28,5,874782022
68296,650,152,3,891382138
68297,717,126,5,884642580
68298,887,258,1,881377893
68299,929,134,4,880817752
68300,316,462,3,880853516
68301,639,174,4,891240160
68302,79,515,5,891271792
68303,807,121,4,892529278
68304,481,198,4,885828686
68306,630,153,3,885668277
68307,356,322,3,891406289
68311,465,528,3,883530190
68314,492,514,3,879969415
68316,653,229,3,880153145
68318,932,709,4,891251395
68319,709,747,2,879848925
68323,838,300,2,887060778
68329,821,509,5,874793574
68330,621,879,4,880227012
68333,632,99,5,879458941
68336,102,447,4,888803002
68337,764,276,3,876752289
68338,595,288,3,886920602
68342,669,329,1,891182771
68343,870,90,4,875680668
68345,625,210,3,892054095
68346,909,275,5,891920166
68347,865,845,1,880144123
68350,574,346,4,891278962
68351,896,798,2,887160983
68353,752,316,3,891208329
68355,733,290,4,879535752
68360,766,183,4,891309484
68361,345,385,3,884993418
68364,783,872,4,884326545
68365,690,585,2,881177970
68366,787,898,3,888979182
68367,94,673,3,891721615
68368,788,12,5,880868919
68369,780,497,2,891364059
68371,568,30,4,877907877
68372,11,83,5,891904335
68373,332,1157,4,888360532
68376,354,724,2,891307114
68377,508,204,3,883767510
68378,653,508,3,886052198
68379,776,50,5,891628977
68382,911,1203,4,892838357
68384,741,265,5,891455735
68385,355,689,4,879485423
68386,99,172,5,885679952
68389,710,180,4,882063736
68390,741,194,4,891457242
68392,637,1033,3,882904233
68394,753,527,4,891401510
68395,913,465,2,880826366
68399,938,125,3,891356742
68403,741,1152,3,891458597
68404,844,210,4,877386928
68407,569,257,4,879794302
68408,908,185,4,879722822
68411,14,195,5,890881336
68415,644,330,4,889076173
68416,885,949,4,885714452
68417,726,249,1,889832422
68420,698,204,2,886366770
68423,506,216,4,874873794
68424,329,1011,3,891655981
68425,782,1138,2,891499699
68426,931,476,3,891036974
68427,560,458,3,879976731
68430,939,106,3,880262019
68431,372,1090,5,876869878
68432,399,665,3,882345408
68435,768,476,4,883834705
68436,792,9,3,877909631
68442,774,411,1,888558853
68443,942,323,3,891282644
68446,724,879,1,883757259
68448,699,309,3,882000505
68451,794,248,4,891036463
68452,781,403,4,879634340
68455,682,232,3,888519408
68456,793,597,3,875104565
68457,890,183,3,882404917
68460,166,688,3,886397855
68461,917,740,5,882912385
68462,766,602,4,891310038
68465,615,26,4,879448233
68468,643,273,3,891445287
68469,562,174,5,879196105
68471,252,847,4,891456738
68472,641,1194,3,879370299
68474,731,170,5,886179040
68476,436,423,4,887769992
68477,190,100,4,891033653
68480,855,531,3,879825614
68483,271,215,4,885849300
68484,934,25,4,891195233
68490,735,245,3,876698022
68493,710,172,4,882064283
68494,19,8,5,885412723
68495,668,882,3,881523929
68497,731,127,4,886179415
68498,45,278,3,881014550
68499,905,150,4,884984148
68503,819,340,5,879952627
68504,768,248,3,883834705
68505,609,894,1,886895852
68507,870,443,3,882123736
68509,773,1,3,888539232
68510,643,72,4,891449301
68512,686,192,5,879545340
68514,418,300,3,891282656
68517,909,531,4,891920166
68522,921,1047,1,879380015
68526,83,248,3,883868788
68527,885,356,3,885714317
68532,367,268,4,876689364
68533,851,916,3,891961195
68534,796,187,5,892662904
68536,796,821,4,893047126
68537,115,684,3,881171489
68538,689,50,5,876676397
